terminal_id,stop_name,stop_desc,latitude,longitude,sistema,subsistema,status,cidade,distrito
420013596,Terminal Jardim Ângela,Term. Jardim Ângela Ref.: Tja - Plat. 1 - Pmd 1 (737a-10 E N703-11),-23.690645,-46.774274,onibus,municipal,existente,São Paulo,kml_87
420013597,Terminal Jardim Ângela,Term. Jardim Ângela Ref.: Tja - Plat. 1 - Pmd 2 (675k-10),-23.690190,-46.773829,onibus,municipal,existente,São Paulo,kml_87
420013598,Terminal Jardim Ângela,Term. Jardim Ângela Ref.: Tja - Plat. 2 - Pmd 3 (tp N740-11),-23.690765,-46.774317,onibus,municipal,existente,São Paulo,kml_87
420013599,Terminal Jardim Ângela,Term. Jardim Ângela Ref.: Tja - Plat. 2 - Pmd 4 (n736-11),-23.690566,-46.774132,onibus,municipal,existente,São Paulo,kml_87
420013600,Terminal Jardim Ângela,Term. Jardim Ângela Ref.: Tja - Plat. 2 - Pmd 5 (n737-11),-23.690441,-46.773999,onibus,municipal,existente,São Paulo,kml_87
420013601,Terminal Jardim Ângela,Term. Jardim Ângela Ref.: Tja - Plat. 2 - Pmd 6 (6008-41 E N732-11),-23.690327,-46.773881,onibus,municipal,existente,São Paulo,kml_87
420013602,Terminal Jardim Ângela,Term. Jardim Ângela Ref.: Tja - Plat. 2 - Pmd 7 (tp N733-11),-23.690131,-46.773697,onibus,municipal,existente,São Paulo,kml_87
420013603,Terminal Jardim Ângela,Ref.: R Ribas Do Rio Pardo/ R Iarim,-23.690326,-46.773586,onibus,municipal,existente,São Paulo,kml_87
420013604,Terminal Jardim Ângela,Term. Jardim Ângela Ref.: Tja - Plat. 3 - Pmd 9 (677a-10),-23.690495,-46.773763,onibus,municipal,existente,São Paulo,kml_87
450011541,Terminal João Dias,Term. João Dias Ref.: Tjd - Plat. 2 - Pmd 2 (6041-21),-23.643633,-46.734412,onibus,municipal,existente,São Paulo,kml_3
450011543,Terminal João Dias,Term. João Dias Ref.: Tjd - Plat. 2 - Pmd 4 (7021-10),-23.643659,-46.734157,onibus,municipal,existente,São Paulo,kml_3
450011545,Terminal João Dias,Term. João Dias Ref.: Tjd - Plat. 2 - Pmd 6 (6801-10 E 6801-51*),-23.643686,-46.733857,onibus,municipal,existente,São Paulo,kml_3
450011547,Terminal João Dias,Term. João Dias Ref.: Tjd - Plat. 2 - Pmd 7 (675i-10 / N744-11),-23.643741,-46.733278,onibus,municipal,existente,São Paulo,kml_3
450011548,Terminal João Dias,Term. João Dias Ref.: Tjd - Plat. 2 - Pmd 8 (6403-10 E N837-11),-23.643777,-46.732793,onibus,municipal,existente,São Paulo,kml_3
450011551,Terminal João Dias,Term. João Dias Ref.: Tjd - Plat. 3 - Pmd 12 (5119-23 E N743-11),-23.643862,-46.733775,onibus,municipal,existente,São Paulo,kml_3
450011552,Terminal João Dias,Term. João Dias Ref.: Tjd - Plat. 3 - Pmd 14 (6804-10),-23.643842,-46.734141,onibus,municipal,existente,São Paulo,kml_3
450011553,Terminal João Dias,Term. João Dias Ref.: Tjd - Plat. 3 - Pmd 15 (6806-10),-23.643826,-46.734285,onibus,municipal,existente,São Paulo,kml_3
450014023,Terminal Guarapiranga,Term. Guarapiranga Ref.: Tgu - Plat. 1 - Pmd 2 (637a-26),-23.668588,-46.735464,onibus,municipal,existente,São Paulo,kml_3
450014026,Terminal Guarapiranga,Term. Guarapiranga Ref.: Tgu - Plat. 1 - Pmd 4 (6019-10),-23.668239,-46.735462,onibus,municipal,existente,São Paulo,kml_3
450014028,Terminal Guarapiranga,Term. Guarapiranga Ref.: Tgu - Plat. 2 - Pmd 15 (6505-10),-23.668724,-46.735259,onibus,municipal,existente,São Paulo,kml_3
450014030,Terminal Guarapiranga,Term. Guarapiranga Ref.: Tgu - Plat. 1 - Pmd 6 (7017-10),-23.667918,-46.735458,onibus,municipal,existente,São Paulo,kml_3
450014032,Terminal Guarapiranga,Term. Guarapiranga Ref.: Tgu - Plat. 1 - Pmd 7 (7012-10),-23.667706,-46.735458,onibus,municipal,existente,São Paulo,kml_3
450014033,Terminal Guarapiranga,Term. Guarapiranga Ref.: Tgu - Plat. 1 - Pmd 8 (6010-10),-23.667603,-46.735460,onibus,municipal,existente,São Paulo,kml_3
450014034,Terminal Guarapiranga,Term. Guarapiranga Ref.: Tgu - Plat. 1 - Pmd 9 (6035-21 E N738-11),-23.667488,-46.735456,onibus,municipal,existente,São Paulo,kml_3
450014035,Terminal Guarapiranga,Ref.: R Theodolino Pereira De Almeida/ R Joao De Abreu,-23.667495,-46.735234,onibus,municipal,existente,São Paulo,kml_3
450014036,Terminal Guarapiranga,Term. Guarapiranga Ref.: Tgu - Plat. 2 - Pmd 10 (5185-10),-23.667624,-46.735238,onibus,municipal,existente,São Paulo,kml_3
450014037,Terminal Guarapiranga,Term. Guarapiranga Ref.: Tgu - Plat. 2 - Pmd 11 (707k-10),-23.667747,-46.735236,onibus,municipal,existente,São Paulo,kml_3
450014038,Terminal Guarapiranga,Term. Guarapiranga Ref.: Tgu - Plat. 2 - Pmd 12 (5391-21),-23.667894,-46.735240,onibus,municipal,existente,São Paulo,kml_3
450014040,"Terminal Guarapiranga, 152","Term. Guarapiranga, 152 Ref.: Tgu - Plat. 2 - Pmd 13 (5129-10)",-23.668318,-46.735245,onibus,municipal,existente,São Paulo,kml_3
450014041,Terminal Guarapiranga,Term. Guarapiranga Ref.: Tgu - Plat. 2 - Pmd 14 (709g-10),-23.668433,-46.735247,onibus,municipal,existente,São Paulo,kml_3
450014042,Terminal Guarapiranga,Ref.: R Theodolino Pereira De Almeida/ R Joao De Abreu,-23.668560,-46.735253,onibus,municipal,existente,São Paulo,kml_3
460008309,Terminal Cptm José Bonifácio Pl2,Term. Cptm José Bonifácio Pl2 Ref.: R Joao Piqueras/ R Silvio Marques Junior,-23.539572,-46.431755,onibus,municipal,existente,São Paulo,kml_22
460008310,Terminal Cptm José Bonifácio Pl2,Term. Cptm José Bonifácio Pl2 Ref.: Av. Nagib Farah Maluf - Est. Cptm José Bonifácio,-23.539871,-46.431932,onibus,municipal,existente,São Paulo,kml_22
460008312,Terminal Cptm José Bonifácio Pl 1,Term. Cptm José Bonifácio Pl 1 Ref.: Av. Nagib Farah Maluf,-23.539766,-46.431417,onibus,municipal,existente,São Paulo,kml_22
460008313,Terminal Cptm José Bonifácio Pl 1,Term. Cptm José Bonifácio Pl 1 Ref.: R Joao Piqueras/ R Silvio Marques Junior,-23.539618,-46.431353,onibus,municipal,existente,São Paulo,kml_22
480014933,"Terminal Lapa - Plat. 1, 0",Term. Lapa - Plat. 1 Ref.: Vdto Comendador Elias Nagib Blein/ R Guaicurus,-23.520125,-46.700400,onibus,municipal,existente,São Paulo,kml_45
480014934,"Terminal Lapa - Plat. 1, 0",Term. Lapa - Plat. 1 Ref.: Vdto Comendador Elias Nagib Blein/ R Guaicurus,-23.520202,-46.700188,onibus,municipal,existente,São Paulo,kml_45
480014935,"Terminal Lapa - Plat. 1, 0",Term. Lapa - Plat. 1 Ref.: Vdto Comendador Elias Nagib Blein/ R Guaicurus,-23.520279,-46.699979,onibus,municipal,existente,São Paulo,kml_45
480014936,"Terminal Lapa - Plat. 1, 0",Term. Lapa - Plat. 1 Ref.: Vdto Comendador Elias Nagib Blein/ R Guaicurus,-23.520355,-46.699794,onibus,municipal,existente,São Paulo,kml_45
480014937,Terminal Lapa - Plat. 1,Term. Lapa - Plat. 1 Ref.: Vdto Comendador Elias Nagib Blein/ R Guaicurus,-23.520440,-46.699604,onibus,municipal,existente,São Paulo,kml_45
480014938,Terminal Lapa - Plat. 2,Term. Lapa - Plat. 2 Ref.: Vdto Comendador Elias Nagib Blein/ R Guaicurus,-23.519982,-46.700411,onibus,municipal,existente,São Paulo,kml_45
480014939,Terminal Lapa - Plat. 2,Term. Lapa - Plat. 2 Ref.: Vdto Comendador Elias Nagib Blein/ R Guaicurus,-23.520030,-46.700280,onibus,municipal,existente,São Paulo,kml_45
480014940,"Terminal Lapa - Plat. 2, 0",Term. Lapa - Plat. 2 Ref.: Vdto Comendador Elias Nagib Blein/ R Guaicurus,-23.520083,-46.700142,onibus,municipal,existente,São Paulo,kml_45
480014941,"Terminal Lapa - Plat. 2, 0",Term. Lapa - Plat. 2 Ref.: Vdto Comendador Elias Nagib Blein/ R Guaicurus,-23.520141,-46.700009,onibus,municipal,existente,São Paulo,kml_45
480014942,"Terminal Lapa - Plat. 2, 0",Term. Lapa - Plat. 2 Ref.: Vdto Comendador Elias Nagib Blein/ R Guaicurus,-23.520198,-46.699857,onibus,municipal,existente,São Paulo,kml_45
480014943,"Terminal Lapa - Plat. 2, 0",Term. Lapa - Plat. 2 Ref.: Vdto Comendador Elias Nagib Blein/ R Guaicurus,-23.520253,-46.699715,onibus,municipal,existente,São Paulo,kml_45
480014944,Terminal Lapa - Plat. 2,Term. Lapa - Plat. 2 Ref.: Vdto Comendador Elias Nagib Blein/ R Guaicurus,-23.520338,-46.699501,onibus,municipal,existente,São Paulo,kml_45
480014946,"Terminal Lapa - Plat. 3, 0",Term. Lapa - Plat. 3 Ref.: Vdto Comendador Elias Nagib Blein/ R Guaicurus,-23.519874,-46.700061,onibus,municipal,existente,São Paulo,kml_45
480014949,"Terminal Lapa - Plat. 3, 0",Term. Lapa - Plat. 3 Ref.: Vdto Comendador Elias Nagib Blein/ R Guaicurus,-23.520111,-46.699464,onibus,municipal,existente,São Paulo,kml_45
480014950,"Terminal Lapa - Plat. 4, 0",Ref.: Vdto Comendador Elias Nagib Blein/ R Guaicurus,-23.519701,-46.700226,onibus,municipal,existente,São Paulo,kml_45
480014951,"Terminal Lapa - Plat. 4, 0",Term. Lapa - Plat. 4 Ref.: Vdto Comendador Elias Nagib Blein/ R Guaicurus,-23.519747,-46.700118,onibus,municipal,existente,São Paulo,kml_45
480014952,Terminal Lapa - Plat. 4,Term. Lapa - Plat. 4 Ref.: Vdto Comendador Elias Nagib Blein/ R Guaicurus,-23.519804,-46.699982,onibus,municipal,existente,São Paulo,kml_45
480014953,"Terminal Lapa - Plat. 4, 0",Term. Lapa - Plat. 4 Ref.: Vdto Comendador Elias Nagib Blein/ R Guaicurus,-23.519849,-46.699872,onibus,municipal,existente,São Paulo,kml_45
480014954,"Terminal Lapa - Plat. 4, 0",Term. Lapa - Plat. 4 Ref.: Vdto Comendador Elias Nagib Blein/ R Guaicurus,-23.519896,-46.699762,onibus,municipal,existente,São Paulo,kml_45
480014955,"Terminal Lapa - Plat. 4, 0",Term. Lapa - Plat. 4 Ref.: Viaduto Comendador Elias Nagib Blein/ R Guaicurus,-23.519979,-46.699563,onibus,municipal,existente,São Paulo,kml_45
480014956,"Terminal Lapa - Plat. 4, 0",Term. Lapa - Plat. 4 Ref.: Vdto Comendador Elias Nagib Blein/ R Guaicurus,-23.520047,-46.699395,onibus,municipal,existente,São Paulo,kml_45
560009035,Terminal Parelheiros,Term. Parelheiros Ref.: R Quinze/ R Gentil Schunck Roschel - Terminal Parelheiros - Pmv 01,-23.828168,-46.727219,onibus,municipal,existente,São Paulo,kml_28
560009036,Terminal Parelheiros,Term. Parelheiros Ref.: R Quinze/ R Gentil Schunck Roschel - Terminal Parelheiros - Pmv 02,-23.828221,-46.727008,onibus,municipal,existente,São Paulo,kml_28
560009037,Terminal Parelheiros,Term. Parelheiros Ref.: R Quinze/ R Gentil Schunck Roschel - Terminal Parelheiros - Pmv 04,-23.828277,-46.727227,onibus,municipal,existente,São Paulo,kml_28
560009038,Terminal Parelheiros,Ref.: R Quinze/ R Gentil Schunck Roschel -- Terminal Parelheiros - Pmv 05,-23.828341,-46.727042,onibus,municipal,existente,São Paulo,kml_28
