estacao_id,nome_da_estacao,sistema,subsistema,operador,linha,fase,etapa,status,servico_expresso,latitude,longitude,origem_aba,cidade,distrito,latlon
panamby,Panamby,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 17 - Ouro,,,em construção,Não,-23.62657152282608,-46.71459058866652,metropolitano,São Paulo,kml_38,"-23.626572,-46.714591"
paraisopolis,Paraisópolis,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 17 - Ouro,,,em construção,Não,-23.61946887895894,-46.7231924988971,metropolitano,São Paulo,kml_38,"-23.619469,-46.723192"
americo_mourano,Américo Mourano,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 17 - Ouro,,,em construção,Não,-23.6124458,-46.7211264,metropolitano,São Paulo,kml_38,"-23.612446,-46.721126"
cicero_pompeu_de_toledo,Cicero Pompeu de Toledo,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 17 - Ouro,,,em construção,Não,-23.59666628810511,-46.72000378910371,metropolitano,São Paulo,kml_24,"-23.596666,-46.720004"
caxingui,Caxingui,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 17 - Ouro,,,em construção,Não,-23.5865168,-46.7244221,metropolitano,São Paulo,kml_27,"-23.586517,-46.724422"
vila_paulista,Vila Paulista,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 17 - Ouro,,,em construção,Não,-23.638274363088,-46.66221255635915,metropolitano,São Paulo,kml_86,"-23.638274,-46.662213"
vila_babilonia,Vila Babilonia,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 17 - Ouro,,,em construção,Não,-23.6436639,-46.65756880000001,metropolitano,São Paulo,kml_86,"-23.643664,-46.657569"
cidade_leonor,Cidade Leonor,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 17 - Ouro,,,em construção,Não,-23.6501280049329,-46.65186599286718,metropolitano,São Paulo,kml_86,"-23.650128,-46.651866"
hospital_saboya,Hospital Saboya,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 17 - Ouro,,,em construção,Não,-23.65348383986883,-46.64478530271541,metropolitano,São Paulo,kml_86,"-23.653484,-46.644785"
jabaquara,Jabaquara,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 17 - Ouro,,,em construção,Não,-23.64762845904022,-46.64082051392378,metropolitano,São Paulo,kml_86,"-23.647628,-46.640821"
estacao_agregada_0132,Estação agregada 132,Sistema Metropolitano,Em andamento - Subsistema primário,Em andamento - Subsistema primário,Linha 02 - Verde,Extensão até Cerro Corá,,em construção,,-23.5429209313397,-46.69522596002491,dados,São Paulo,kml_83,"-23.542921,-46.695226"
estacao_agregada_0133,Estação agregada 133,Sistema Metropolitano,Em andamento - Subsistema primário,Em andamento - Subsistema primário,Linha 02 - Verde,Extensão até Penha,,em construção,,-23.543565321445,-46.5404979600254,dados,São Paulo,kml_76,"-23.543565,-46.540498"
estacao_agregada_0134,Estação agregada 134,Sistema Metropolitano,Em andamento - Subsistema primário,Em andamento - Subsistema primário,Linha 02 - Verde,Extensão até Penha,,em construção,,-23.5593161633877,-46.54679688002539,dados,São Paulo,kml_33,"-23.559316,-46.546797"
estacao_agregada_0135,Estação agregada 135,Sistema Metropolitano,Em andamento - Subsistema primário,Em andamento - Subsistema primário,Linha 02 - Verde,Extensão até Penha,,em construção,,-23.5621111730003,-46.5561579600255,dados,São Paulo,kml_33,"-23.562111,-46.556158"
estacao_agregada_0136,Estação agregada 136,Sistema Metropolitano,Em andamento - Subsistema primário,Em andamento - Subsistema primário,Linha 02 - Verde,Extensão até Penha,,em construção,,-23.56982997449339,-46.5633259200255,dados,São Paulo,kml_71,"-23.569830,-46.563326"
estacao_agregada_0137,Estação agregada 137,Sistema Metropolitano,Em andamento - Subsistema primário,Em andamento - Subsistema primário,Linha 02 - Verde,Extensão até Penha,,em construção,,-23.5802761311205,-46.5791025600255,dados,São Paulo,kml_6,"-23.580276,-46.579103"
estacao_agregada_0138,Estação agregada 138,Sistema Metropolitano,Em andamento - Subsistema primário,Em andamento - Subsistema primário,Linha 02 - Verde,Extensão até Guarulhos,,em construção,,-23.4905712541398,-46.5489324000254,dados,São Paulo,,"-23.490571,-46.548932"
estacao_agregada_0139,Estação agregada 139,Sistema Metropolitano,Em andamento - Subsistema primário,Em andamento - Subsistema primário,Linha 02 - Verde,Extensão até Guarulhos,,em construção,,-23.4955832323626,-46.54950300002541,dados,São Paulo,,"-23.495583,-46.549503"
estacao_agregada_0140,Estação agregada 140,Sistema Metropolitano,Em andamento - Subsistema primário,Em andamento - Subsistema primário,Linha 02 - Verde,Extensão até Guarulhos,,em construção,,-23.5015063686937,-46.5562159200255,dados,São Paulo,,"-23.501506,-46.556216"
estacao_agregada_0141,Estação agregada 141,Sistema Metropolitano,Em andamento - Subsistema primário,Em andamento - Subsistema primário,Linha 02 - Verde,Extensão até Guarulhos,,em construção,,-23.5034997259688,-46.5582650400255,dados,São Paulo,,"-23.503500,-46.558265"
estacao_agregada_0142,Estação agregada 142,Sistema Metropolitano,Em andamento - Subsistema primário,Em andamento - Subsistema primário,Linha 02 - Verde,Extensão até Guarulhos,,em construção,,-23.5266416566491,-46.5440126400255,dados,São Paulo,kml_34,"-23.526642,-46.544013"
estacao_agregada_0143,Estação agregada 143,Sistema Metropolitano,Em andamento - Subsistema primário,Em andamento - Subsistema primário,Linha 02 - Verde,Extensão até Guarulhos,,em construção,,-23.5305711389832,-46.5431889600254,dados,São Paulo,kml_34,"-23.530571,-46.543189"
estacao_agregada_0148,Estação agregada 148,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 06 - Laranja,,,em construção,,-23.46543358240953,-46.6998922907744,dados,São Paulo,kml_61,"-23.465434,-46.699892"
estacao_agregada_0149,Estação agregada 149,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 06 - Laranja,,,em construção,,-23.4628341288371,-46.7020099439666,dados,São Paulo,kml_61,"-23.462834,-46.702010"
estacao_agregada_0150,Estação agregada 150,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 06 - Laranja,,,em construção,,-23.4614065334468,-46.7047932599654,dados,São Paulo,kml_61,"-23.461407,-46.704793"
estacao_agregada_0151,Estação agregada 151,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 06 - Laranja,,,em construção,,-23.4619535203198,-46.7084024614642,dados,São Paulo,kml_61,"-23.461954,-46.708402"
estacao_agregada_0152,Estação agregada 152,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 06 - Laranja,,,em construção,,-23.4619829567521,-46.7113911773066,dados,São Paulo,kml_61,"-23.461983,-46.711391"
estacao_agregada_0153,Estação agregada 153,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 06 - Laranja,,,em construção,,-23.4617923095724,-46.71468936414389,dados,São Paulo,kml_64,"-23.461792,-46.714689"
estacao_agregada_0154,Estação agregada 154,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 06 - Laranja,,,em construção,,-23.46060032887731,-46.71748756605881,dados,São Paulo,kml_35,"-23.460600,-46.717488"
estacao_agregada_0155,Estação agregada 155,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 06 - Laranja,,,em construção,,-23.5669795122831,-46.60078614366599,dados,São Paulo,kml_63,"-23.566980,-46.600786"
estacao_agregada_0156,Estação agregada 156,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 06 - Laranja,,,em construção,,-23.56977953976,-46.60993522966089,dados,São Paulo,kml_41,"-23.569780,-46.609935"
estacao_agregada_0157,Estação agregada 157,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 06 - Laranja,,,em construção,,-23.5650965596081,-46.6149363218266,dados,São Paulo,kml_9,"-23.565097,-46.614936"
estacao_agregada_0158,Estação agregada 158,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 06 - Laranja,,,em construção,,-23.564069143096,-46.617794228622,dados,São Paulo,kml_9,"-23.564069,-46.617794"
estacao_agregada_0159,Estação agregada 159,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 06 - Laranja,,,em construção,,-23.564250690981,-46.6245790152325,dados,São Paulo,kml_5,"-23.564251,-46.624579"
estacao_agregada_0160,Estação agregada 160,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 06 - Laranja,,,em construção,,-23.565211422259,-46.6273970556866,dados,São Paulo,kml_5,"-23.565211,-46.627397"
estacao_agregada_0161,Estação agregada 161,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 06 - Laranja,,,em construção,,-23.563803047618,-46.6345095682522,dados,São Paulo,kml_5,"-23.563803,-46.634510"
estacao_agregada_0162,Estação agregada 162,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 06 - Laranja,,,em construção,,-23.4785909233083,-46.6998622946972,dados,São Paulo,kml_61,"-23.478591,-46.699862"
estacao_agregada_0163,Estação agregada 163,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 06 - Laranja,,,em construção,,-23.4811503853347,-46.6989032973774,dados,São Paulo,kml_61,"-23.481150,-46.698903"
estacao_agregada_0164,Estação agregada 164,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 06 - Laranja,,,em construção,,-23.4822376773207,-46.6961795338959,dados,São Paulo,kml_61,"-23.482238,-46.696180"
estacao_agregada_0165,Estação agregada 165,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 06 - Laranja,,,em construção,,-23.4877071931436,-46.69223322405469,dados,São Paulo,kml_61,"-23.487707,-46.692233"
estacao_agregada_0166,Estação agregada 166,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 06 - Laranja,,,em construção,,-23.4900804418715,-46.69073197371181,dados,São Paulo,kml_61,"-23.490080,-46.690732"
estacao_agregada_0167,Estação agregada 167,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 06 - Laranja,,,em construção,,-23.4965836175135,-46.692674504482,dados,São Paulo,kml_61,"-23.496584,-46.692675"
estacao_agregada_0168,Estação agregada 168,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 06 - Laranja,,,em construção,,-23.5048764969088,-46.69407453042909,dados,São Paulo,kml_61,"-23.504876,-46.694075"
estacao_agregada_0169,Estação agregada 169,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 06 - Laranja,,,em construção,,-23.5081450093198,-46.69366499893899,dados,São Paulo,kml_61,"-23.508145,-46.693665"
estacao_agregada_0170,Estação agregada 170,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 06 - Laranja,,,em construção,,-23.5108374735643,-46.69329380869309,dados,São Paulo,kml_77,"-23.510837,-46.693294"
estacao_agregada_0171,Estação agregada 171,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 06 - Laranja,,,em construção,,-23.5180433778976,-46.6894676409737,dados,São Paulo,kml_77,"-23.518043,-46.689468"
estacao_agregada_0172,Estação agregada 172,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 06 - Laranja,,,em construção,,-23.5248215787865,-46.6859091060993,dados,São Paulo,kml_45,"-23.524822,-46.685909"
estacao_agregada_0173,Estação agregada 173,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 06 - Laranja,,,em construção,,-23.5289953108724,-46.6806186962676,dados,São Paulo,kml_83,"-23.528995,-46.680619"
estacao_agregada_0174,Estação agregada 174,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 06 - Laranja,,,em construção,,-23.5340423276448,-46.6740738323992,dados,São Paulo,kml_83,"-23.534042,-46.674074"
estacao_agregada_0175,Estação agregada 175,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 06 - Laranja,,,em construção,,-23.5363340338767,-46.67246045765449,dados,São Paulo,kml_83,"-23.536334,-46.672460"
estacao_agregada_0176,Estação agregada 176,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 06 - Laranja,,,em construção,,-23.5408035180973,-46.6665582309034,dados,São Paulo,kml_83,"-23.540804,-46.666558"
estacao_agregada_0177,Estação agregada 177,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 06 - Laranja,,,em construção,,-23.5434327392188,-46.665395420282,dados,São Paulo,kml_84,"-23.543433,-46.665395"
estacao_agregada_0178,Estação agregada 178,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 06 - Laranja,,,em construção,,-23.5482191457482,-46.6571293852156,dados,São Paulo,kml_84,"-23.548219,-46.657129"
estacao_agregada_0179,Estação agregada 179,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 06 - Laranja,,,em construção,,-23.5529863353312,-46.6515738278848,dados,São Paulo,kml_60,"-23.552986,-46.651574"
estacao_agregada_0180,Estação agregada 180,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 06 - Laranja,,,em construção,,-23.5585127530179,-46.64891877308771,dados,São Paulo,kml_60,"-23.558513,-46.648919"
estacao_agregada_0181,Estação agregada 181,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 06 - Laranja,,,em construção,,-23.5609890832227,-46.64769971552871,dados,São Paulo,kml_60,"-23.560989,-46.647700"
estacao_agregada_0182,Estação agregada 182,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 04 - Amarela,Extensão Sudoeste,,em construção,,-23.5948789655412,-46.7380263600249,dados,São Paulo,kml_14,"-23.594879,-46.738026"
estacao_agregada_0183,Estação agregada 183,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 04 - Amarela,Extensão Sudoeste,,em construção,,-23.5971955272033,-46.74017520002489,dados,São Paulo,kml_14,"-23.597196,-46.740175"
estacao_agregada_0184,Estação agregada 184,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 04 - Amarela,Extensão Sudoeste,,em construção,,-23.6045579759979,-46.7456709600249,dados,São Paulo,kml_14,"-23.604558,-46.745671"
estacao_agregada_0185,Estação agregada 185,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 04 - Amarela,Extensão Sudoeste,,em construção,,-23.6063177043339,-46.74832200002489,dados,São Paulo,kml_14,"-23.606318,-46.748322"
estacao_agregada_0186,Estação agregada 186,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 04 - Amarela,Extensão Sudoeste,,em construção,,-23.6075469765982,-46.75180032002491,dados,São Paulo,kml_14,"-23.607547,-46.751800"
estacao_agregada_0187,Estação agregada 187,Sistema Metropolitano,Em andamento - Subsistema secundário,Em andamento - Subsistema secundário,Linha 04 - Amarela,Extensão Sudoeste,,em construção,,-23.6086202094414,-46.7570340000249,dados,São Paulo,,"-23.608620,-46.757034"
estacao_agregada_0361,Estação agregada 361,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 15 - Prata,Extensão Leste,,em construção,,-23.5985904926352,-46.4649282000249,dados,São Paulo,kml_54,"-23.598590,-46.464928"
estacao_agregada_0362,Estação agregada 362,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 15 - Prata,Extensão Leste,,em construção,,-23.5981705367377,-46.4618520000249,dados,São Paulo,kml_54,"-23.598171,-46.461852"
estacao_agregada_0363,Estação agregada 363,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 15 - Prata,Extensão Leste,,em construção,,-23.5958165485254,-46.4521161600249,dados,São Paulo,kml_16,"-23.595817,-46.452116"
estacao_agregada_0364,Estação agregada 364,Sistema Metropolitano,Em andamento -  Sistema leve,Em andamento -  Sistema leve,Linha 15 - Prata,Extensão Leste,,em construção,,-23.5946061357862,-46.44855864002491,dados,São Paulo,kml_16,"-23.594606,-46.448559"
