terminal_id,stop_name,stop_desc,latitude,longitude,sistema,subsistema,status,cidade,distrito,latlon
80014510,Terminal Metrô Belém (lado Norte),Term. Metrô Belém (lado Norte) Ref.: R Doutor Clementino/ R Fernandes Vieira,-23.542257,-46.589862,onibus,municipal,existente,São Paulo,kml_49,"-23.542257,-46.589862"
80014511,Terminal Metrô Belém (lado Norte),Term. Metrô Belém (lado Norte) Ref.: R Doutor Clementino/ R Fernandes Vieira,-23.542288,-46.589965,onibus,municipal,existente,São Paulo,kml_49,"-23.542288,-46.589965"
80014512,Terminal Metrô Belém (lado Norte),Term. Metrô Belém (lado Norte) Ref.: R Doutor Clementino/ R Doutor Clementino,-23.542333,-46.590099,onibus,municipal,existente,São Paulo,kml_49,"-23.542333,-46.590099"
80014514,Terminal Metrô Belém (lado Norte),Term. Metrô Belém (lado Norte) Ref.: R Doutor Clementino/ R Fernandes Vieira,-23.542491,-46.590241,onibus,municipal,existente,São Paulo,kml_49,"-23.542491,-46.590241"
80014515,Terminal Metrô Belém (lado Norte),Term. Metrô Belém (lado Norte) Ref.: R Doutor Clementino/ R Fernandes Vieira,-23.542451,-46.590107,onibus,municipal,existente,São Paulo,kml_49,"-23.542451,-46.590107"
80014516,Terminal Metrô Belém (lado Norte),Term. Metrô Belém (lado Norte) Ref.: R Doutor Clementino/ R Fernandes Vieira,-23.542418,-46.589986,onibus,municipal,existente,São Paulo,kml_49,"-23.542418,-46.589986"
80014517,Terminal Metrô Belém (lado Norte),Term. Metrô Belém (lado Norte) Ref.: R Doutor Clementino/ R Fernandes Vieira,-23.542379,-46.589846,onibus,municipal,existente,São Paulo,kml_49,"-23.542379,-46.589846"
80014518,Terminal Metrô Belém (lado Norte),Term. Metrô Belém (lado Norte) Ref.: R Doutor Clementino/ R Fernandes Vieira,-23.542341,-46.589728,onibus,municipal,existente,São Paulo,kml_49,"-23.542341,-46.589728"
80014593,Terminal Metrô Belém (sul) Pl. C,Term. Metrô Belém (sul) Pl. C Ref.: R Brigadeiro Morais/ Av Alvaro Ramos,-23.542896,-46.5883,onibus,municipal,existente,São Paulo,kml_49,"-23.542896,-46.588300"
80014594,Terminal Metrô Belém (sul) Pl. C,Term. Metrô Belém (sul) Pl. C Ref.: R Brigadeiro Morais/ Av Alvaro Ramos,-23.542958,-46.588601,onibus,municipal,existente,São Paulo,kml_49,"-23.542958,-46.588601"
80014595,Terminal Metrô Belém (sul) Pl. C,Term. Metrô Belém (sul) Pl. C Ref.: R Brigadeiro Morais/ Av Alvaro Ramos,-23.543013,-46.588865,onibus,municipal,existente,São Paulo,kml_49,"-23.543013,-46.588865"
80014596,Terminal Metrô Belém (sul) Pl. C,Term. Metrô Belém (sul) Pl. C Ref.: R Brigadeiro Morais/ Av Alvaro Ramos,-23.543093,-46.589246,onibus,municipal,existente,São Paulo,kml_49,"-23.543093,-46.589246"
80014597,Terminal Metrô Belém (sul) Pl. D,Ref.: R Brigadeiro Morais/ Av Alvaro Ramos,-23.543188,-46.589038,onibus,municipal,existente,São Paulo,kml_49,"-23.543188,-46.589038"
120010363,Terminal USP (cidade Universitária),Term. USP (cidade Universitária) Ref.: Av Professor Mello De Morais/ Pc Ramos De Azevedo - Term. Usp,-23.552542,-46.732192,onibus,municipal,existente,São Paulo,kml_27,"-23.552542,-46.732192"
120010364,Terminal USP (cidade Universitária),Term. USP (cidade Universitária) Ref.: Av Professor Mello De Morais/ Pc Ramos De Azevedo,-23.552474,-46.732154,onibus,municipal,existente,São Paulo,kml_27,"-23.552474,-46.732154"
120010365,Terminal USP (cidade Universitária),Term. USP (cidade Universitária) Ref.: Av Professor Mello De Morais/ Pc Ramos De Azevedo,-23.552416,-46.732118,onibus,municipal,existente,São Paulo,kml_27,"-23.552416,-46.732118"
120010366,Terminal USP (cidade Universitária),Term. USP (cidade Universitária) Ref.: Av Professor Mello De Morais/ Pc Ramos De Azevedo,-23.552379,-46.732089,onibus,municipal,existente,São Paulo,kml_27,"-23.552379,-46.732089"
120010367,Terminal USP (cidade Universitária),Term. USP (cidade Universitária) Ref.: Av Professor Mello De Morais/ Pc Ramos De Azevedo,-23.552309,-46.732051,onibus,municipal,existente,São Paulo,kml_27,"-23.552309,-46.732051"
130001838,Terminal Vila Nova Cachoeirinha,Term. Vila Nova Cachoeirinha Ref.: Av Inajar De Souza/ Terminal Vila Nova Cachoeirinha,-23.474769,-46.669671,onibus,municipal,existente,São Paulo,kml_7,"-23.474769,-46.669671"
130001839,Terminal Vila Nova Cachoeirinha,Term. Vila Nova Cachoeirinha Ref.: Av Inajar De Souza/ Terminal Vila Nova Cachoeirinha - Pmd 3,-23.475018,-46.66976,onibus,municipal,existente,São Paulo,kml_7,"-23.475018,-46.669760"
130001840,Terminal Vila Nova Cachoeirinha,Term. Vila Nova Cachoeirinha Ref.: Av Inajar De Souza/ Terminal Vila Nova Cachoeirinha -- Pmd 02,-23.475306,-46.669826,onibus,municipal,existente,São Paulo,kml_7,"-23.475306,-46.669826"
130001841,Terminal Vila Nova Cachoeirinha,Term. Vila Nova Cachoeirinha Ref.: Av Inajar De Souza/ Terminal Vila Nova Cachoeirinha -- Pmd 1,-23.475139,-46.669709,onibus,municipal,existente,São Paulo,kml_7,"-23.475139,-46.669709"
130001842,Terminal Vila Nova Cachoeirinha,Term. Vila Nova Cachoeirinha Ref.: Av Inajar De Souza/ Terminal Vila Nova Cachoeirinha,-23.47469,-46.669809,onibus,municipal,existente,São Paulo,kml_7,"-23.474690,-46.669809"
130001843,Terminal Vila Nova Cachoeirinha,Term. Vila Nova Cachoeirinha Ref.: Av Inajar De Souza/ Terminal Vila Nova Cachoeirinha,-23.474841,-46.66988,onibus,municipal,existente,São Paulo,kml_7,"-23.474841,-46.669880"
130001844,Terminal Vila Nova Cachoeirinha,Term. Vila Nova Cachoeirinha Ref.: Av Inajar De Souza/ Terminal Vila Nova Cachoeirinha,-23.475005,-46.669932,onibus,municipal,existente,São Paulo,kml_7,"-23.475005,-46.669932"
130001845,Terminal Vila Nova Cachoeirinha,Term. Vila Nova Cachoeirinha Ref.: Av Inajar De Souza/ Terminal Vila Nova Cachoeirinha,-23.475166,-46.67,onibus,municipal,existente,São Paulo,kml_7,"-23.475166,-46.670000"
130001846,Terminal Vila Nova Cachoeirinha,Term. Vila Nova Cachoeirinha Ref.: Av Inajar De Souza/ Terminal Vila Nova Cachoeirinha,-23.475259,-46.670115,onibus,municipal,existente,São Paulo,kml_7,"-23.475259,-46.670115"
130001847,Terminal Vila Nova Cachoeirinha,Term. Vila Nova Cachoeirinha Ref.: Av Inajar De Souza/ Terminal Vila Nova Cachoeirinha,-23.47569,-46.670626,onibus,municipal,existente,São Paulo,kml_7,"-23.475690,-46.670626"
130001848,Terminal Vila Nova Cachoeirinha,Term. Vila Nova Cachoeirinha Ref.: Av Inajar De Souza/ Terminal Vila Nova Cachoeirinha,-23.475726,-46.670726,onibus,municipal,existente,São Paulo,kml_7,"-23.475726,-46.670726"
130001849,Terminal Vila Nova Cachoeirinha,Term. Vila Nova Cachoeirinha Ref.: Av Inajar De Souza/ Terminal Vila Nova Cachoeirinha,-23.475763,-46.670797,onibus,municipal,existente,São Paulo,kml_7,"-23.475763,-46.670797"
130001850,Terminal Vila Nova Cachoeirinha,Term. Vila Nova Cachoeirinha Ref.: Av Inajar De Souza/ Terminal Vila Nova Cachoeirinha - Pmd 13,-23.475621,-46.670492,onibus,municipal,existente,São Paulo,kml_7,"-23.475621,-46.670492"
130001854,Terminal Vila Nova Cachoeirinha,Term. Vila Nova Cachoeirinha Ref.: Av Inajar De Souza/ Terminal Vila Nova Cachoeirinha,-23.474768,-46.670029,onibus,municipal,existente,São Paulo,kml_7,"-23.474768,-46.670029"
130001855,Terminal Vila Nova Cachoeirinha,Term. Vila Nova Cachoeirinha Ref.: Av Inajar De Souza/ Terminal Vila Nova Cachoeirinha,-23.474698,-46.670005,onibus,municipal,existente,São Paulo,kml_7,"-23.474698,-46.670005"
130001856,Terminal Vila Nova Cachoeirinha,Term. Vila Nova Cachoeirinha Ref.: Av Inajar De Souza/ Terminal Vila Nova Cachoeirinha,-23.474611,-46.669976,onibus,municipal,existente,São Paulo,kml_7,"-23.474611,-46.669976"
130005095,Terminal Vila Nova Cachoeirinha,Term. Vila Nova Cachoeirinha Ref.: Av Inajar De Souza/ Terminal Vila Nova Cachoeirinha - Pmd 6,-23.474426,-46.66963,onibus,municipal,existente,São Paulo,kml_7,"-23.474426,-46.669630"
130005096,Terminal Vila Nova Cachoeirinha,Term. Vila Nova Cachoeirinha Ref.: Av Inajar De Souza/ Terminal Vila Nova Cachoeirinha,-23.474604,-46.669667,onibus,municipal,existente,São Paulo,kml_7,"-23.474604,-46.669667"
170011512,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.630841,-46.772933,onibus,municipal,existente,São Paulo,kml_52,"-23.630841,-46.772933"
170011513,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.63102,-46.772595,onibus,municipal,existente,São Paulo,kml_52,"-23.631020,-46.772595"
170011517,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.631441,-46.771886,onibus,municipal,existente,São Paulo,kml_52,"-23.631441,-46.771886"
170011518,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.631394,-46.771978,onibus,municipal,existente,São Paulo,kml_52,"-23.631394,-46.771978"
170011520,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.630751,-46.773178,onibus,municipal,existente,São Paulo,kml_52,"-23.630751,-46.773178"
170011521,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.63065,-46.773389,onibus,municipal,existente,São Paulo,kml_52,"-23.630650,-46.773389"
170011523,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.630639,-46.773929,onibus,municipal,existente,São Paulo,kml_52,"-23.630639,-46.773929"
170011524,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.630805,-46.773608,onibus,municipal,existente,São Paulo,kml_52,"-23.630805,-46.773608"
170011525,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.630862,-46.773514,onibus,municipal,existente,São Paulo,kml_52,"-23.630862,-46.773514"
170011526,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.630912,-46.773403,onibus,municipal,existente,São Paulo,kml_52,"-23.630912,-46.773403"
170011527,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.63097,-46.773305,onibus,municipal,existente,São Paulo,kml_52,"-23.630970,-46.773305"
170011528,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.631037,-46.773169,onibus,municipal,existente,São Paulo,kml_52,"-23.631037,-46.773169"
170011529,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.631113,-46.773014,onibus,municipal,existente,São Paulo,kml_52,"-23.631113,-46.773014"
170011530,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.631186,-46.77286,onibus,municipal,existente,São Paulo,kml_52,"-23.631186,-46.772860"
170011531,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.631246,-46.77273,onibus,municipal,existente,São Paulo,kml_52,"-23.631246,-46.772730"
170011532,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.631327,-46.772555,onibus,municipal,existente,São Paulo,kml_52,"-23.631327,-46.772555"
170011533,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.631379,-46.772423,onibus,municipal,existente,São Paulo,kml_52,"-23.631379,-46.772423"
170011535,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.631526,-46.772101,onibus,municipal,existente,São Paulo,kml_52,"-23.631526,-46.772101"
170011536,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.631257,-46.773009,onibus,municipal,existente,São Paulo,kml_52,"-23.631257,-46.773009"
170011537,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.631179,-46.773166,onibus,municipal,existente,São Paulo,kml_52,"-23.631179,-46.773166"
170011538,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.631048,-46.773464,onibus,municipal,existente,São Paulo,kml_52,"-23.631048,-46.773464"
170011539,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.630931,-46.773784,onibus,municipal,existente,São Paulo,kml_52,"-23.630931,-46.773784"
170011540,Terminal Campo Limpo,Term. Campo Limpo Ref.: R Campina Grande/ Av Vitor Gabriel,-23.630833,-46.774005,onibus,municipal,existente,São Paulo,kml_52,"-23.630833,-46.774005"
190014046,Terminal Capelinha - Plat. 1,Term. Capelinha - Plat. 1 Ref.: R Joao Francisco Delmas/ Av Carlos Caldeira Filho,-23.653748,-46.76259,onibus,municipal,existente,São Paulo,kml_50,"-23.653748,-46.762590"
190014048,Terminal Capelinha - Plat. 1,Term. Capelinha - Plat. 1 Ref.: R Joao Francisco Delmas/ Av Carlos Caldeira Filho,-23.65394,-46.76231,onibus,municipal,existente,São Paulo,kml_50,"-23.653940,-46.762310"
190014049,Terminal Capelinha - Plat. 1,Term. Capelinha - Plat. 1 Ref.: R Joao Francisco Delmas/ Av Carlos Caldeira Filho,-23.654055,-46.762136,onibus,municipal,existente,São Paulo,kml_50,"-23.654055,-46.762136"
190014050,Terminal Capelinha - Plat. 1,Term. Capelinha - Plat. 1 Ref.: R Joao Francisco Delmas/ Av Carlos Caldeira Filho,-23.654163,-46.761978,onibus,municipal,existente,São Paulo,kml_50,"-23.654163,-46.761978"
190014051,Terminal Capelinha - Plat. 1,Term. Capelinha - Plat. 1 Ref.: R Joao Francisco Delmas/ Av Carlos Caldeira Filho,-23.654279,-46.761816,onibus,municipal,existente,São Paulo,kml_50,"-23.654279,-46.761816"
190014052,Terminal Capelinha - Plat. 1,Term. Capelinha - Plat. 1 Ref.: R Joao Francisco Delmas/ Av Carlos Caldeira Filho,-23.654547,-46.761449,onibus,municipal,existente,São Paulo,kml_50,"-23.654547,-46.761449"
190014054,Terminal Capelinha - Plat. 2,Term. Capelinha - Plat. 2 Ref.: R Joao Francisco Delmas/ Av Carlos Caldeira Filho,-23.654097,-46.762419,onibus,municipal,existente,São Paulo,kml_50,"-23.654097,-46.762419"
190014055,Terminal Capelinha - Plat. 2,Term. Capelinha - Plat. 2 Ref.: R Joao Francisco Delmas/ Av Carlos Caldeira Filho,-23.653992,-46.762551,onibus,municipal,existente,São Paulo,kml_50,"-23.653992,-46.762551"
190014056,Terminal Capelinha - Plat. 2,Term. Capelinha - Plat. 2 Ref.: R Joao Francisco Delmas/ Av Carlos Caldeira Filho,-23.653882,-46.762695,onibus,municipal,existente,São Paulo,kml_50,"-23.653882,-46.762695"
190014057,Terminal Capelinha - Plat. 3,Term. Capelinha - Plat. 3 Ref.: R Joao Francisco Delmas/ Av Carlos Caldeira Filho,-23.654097,-46.76286,onibus,municipal,existente,São Paulo,kml_50,"-23.654097,-46.762860"
190014059,Terminal Capelinha - Plat. 3,Term. Capelinha - Plat. 3 Ref.: R Joao Francisco Delmas/ Av Carlos Caldeira Filho,-23.654293,-46.762589,onibus,municipal,existente,São Paulo,kml_50,"-23.654293,-46.762589"
